id;mecha_list
274638;Point to Point Movement
274638;Variable Player Powers
298069;Catch the Leader
298069;Deck, Bag, and Pool Building
298069;Delayed Purchase
298069;Dice Rolling
298069;Market
298069;Push Your Luck
298069;Race
298069;Variable Set-up
100901;Action Points
100901;Cooperative Game
100901;Dice Rolling
100901;Grid Movement
100901;Pick-up and Deliver
100901;Simulation
100901;Solo / Solitaire Game
100901;Square Grid
100901;Variable Player Powers
258210;Area Majority / Influence
258210;Deck, Bag, and Pool Building
258210;Hand Management
258210;Kill Steal
258210;Race
258210;Solo / Solitaire Game
258210;Take That
258210;Tug of War
258210;Worker Placement, Different Worker Types
27162;Dice Rolling
27162;Tech Trees / Tech Tracks
27162;Worker Placement with Dice Workers
151347;Commodity Speculation
151347;Deck, Bag, and Pool Building
151347;Hand Management
151347;Open Drafting
151347;Real-Time
151347;Set Collection
151347;Simulation
151347;Trading
293141;Dice Rolling
293141;King of the Hill
293141;Open Drafting
293141;Player Elimination
293141;Push Your Luck
332800;Action Points
332800;Card Play Conflict Resolution
332800;Deck Construction
332800;Dice Rolling
332800;Die Icon Resolution
332800;Grid Movement
332800;Hand Management
332800;Multi-Use Cards
332800;Take That
332800;Variable Player Powers
171;Grid Movement
171;Once-Per-Game Abilities
171;Pattern Movement
171;Square Grid
171;Static Capture
171;Sudden Death Ending
270844;Hand Management
270844;Take That
270844;Variable Player Powers
270844;Worker Placement
66362;Commodity Speculation
66362;Dice Rolling
66362;Set Collection
66362;Tile Placement
66362;Track Movement
66362;Turn Order: Time Track
96913;Area Majority / Influence
96913;Auction/Bidding
96913;Voting
96913;Worker Placement
96913;Worker Placement, Different Worker Types
11170;Dice Rolling
11170;Grid Movement
11170;Hexagon Grid
11170;Line of Sight
11170;Modular Board
11170;Three Dimensional Movement
256730;Action Drafting
256730;Commodity Speculation
256730;Contracts
256730;End Game Bonuses
256730;Market
256730;Network and Route Building
256730;Tile Placement
256730;Turn Order: Claim Action
79828;Area Majority / Influence
79828;Area Movement
79828;Deck, Bag, and Pool Building
79828;Delayed Purchase
79828;Hand Management
79828;Open Drafting
79828;Point to Point Movement
176396;Hand Management
176396;Pattern Building
176396;Set Collection
176396;Tile Placement
176396;Worker Placement
176396;Worker Placement, Different Worker Types
18833;Area Movement
18833;Card Play Conflict Resolution
18833;Hand Management
18833;Secret Unit Deployment
18833;Simultaneous Action Selection
18833;Variable Player Powers
192153;Action Points
192153;Cooperative Game
192153;Hand Management
192153;Point to Point Movement
192153;Set Collection
192153;Trading
192153;Variable Player Powers
274960;Open Drafting
274960;Set Collection
150;Flicking
150;Modular Board
150;Race
264241;Area Majority / Influence
264241;Hand Management
264241;Set Collection
156858;Action Points
156858;Cooperative Game
156858;Dice Rolling
156858;Die Icon Resolution
156858;Hand Management
156858;Pick-up and Deliver
156858;Point to Point Movement
156858;Push Your Luck
156858;Set Collection
156858;Solo / Solitaire Game
156858;Tech Trees / Tech Tracks
156858;Variable Player Powers
194607;Deck, Bag, and Pool Building
194607;Layering
194607;Push Your Luck
169427;Action Points
169427;Cooperative Game
169427;Dice Rolling
169427;Grid Movement
169427;Hand Management
169427;Modular Board
169427;Role Playing
169427;Scenario / Mission / Campaign Game
169427;Solo / Solitaire Game
169427;Storytelling
169427;Variable Player Powers
137408;Action Points
137408;Cube Tower
137408;Grid Movement
137408;Modular Board
137408;Tile Placement
325494;Cooperative Game
325494;Dice Rolling
325494;Open Drafting
325494;Scenario / Mission / Campaign Game
325494;Storytelling
325494;Variable Player Powers
290236;Contracts
290236;Hand Management
290236;Increase Value of Unchosen Resources
290236;Layering
290236;Open Drafting
290236;Set Collection
290236;Solo / Solitaire Game
25417;Area Majority / Influence
25417;Campaign / Battle Card Driven
25417;Command Cards
25417;Dice Rolling
25417;Grid Movement
25417;Hand Management
25417;Hexagon Grid
25417;Modular Board
25417;Variable Player Powers
233312;Cooperative Game
233312;Dice Rolling
233312;Role Playing
233312;Square Grid
233312;Storytelling
233312;Variable Player Powers
197376;Catch the Leader
197376;Hand Management
197376;Legacy Game
197376;Open Drafting
197376;Scenario / Mission / Campaign Game
197376;Solo / Solitaire Game
197376;Worker Placement
150658;Cooperative Game
150658;Dice Rolling
150658;Hand Management
150658;Point to Point Movement
150658;Push Your Luck
150658;Re-rolling and Locking
150658;Set Collection
150658;Solo / Solitaire Game
150658;Tags
150658;Variable Player Powers
62222;Campaign / Battle Card Driven
62222;Command Cards
62222;Dice Rolling
62222;Grid Movement
62222;Hand Management
62222;Hexagon Grid
62222;Modular Board
62222;Simulation
284742;Action Retrieval
284742;Contracts
284742;Grid Movement
284742;Hexagon Grid
284742;Memory
284742;Open Drafting
284742;Pattern Building
284742;Solo / Solitaire Game
284742;Square Grid
284742;Tile Placement
284742;Worker Placement
343905;End Game Bonuses
343905;Follow
343905;Hexagon Grid
343905;Income
343905;Map Addition
343905;Point to Point Movement
343905;Solo / Solitaire Game
343905;Tile Placement
343905;Track Movement
343905;Variable Set-up
5404;Area Majority / Influence
5404;Auction/Bidding
5404;Auction: Fixed Placement
5404;Constrained Bidding
5404;Score-and-Reset Game
15985;Dice Rolling
15985;Grid Movement
15985;Variable Player Powers
105134;Area Movement
105134;Dice Rolling
105134;Legacy Game
105134;Open Drafting
105134;Player Elimination
105134;Variable Player Powers
226522;Cooperative Game
158899;Action Queue
158899;Hand Management
158899;Memory
158899;Programmed Movement
158899;Take That
158899;Turn Order: Progressive
158899;Variable Player Powers
364011;Deck, Bag, and Pool Building
364011;Hand Management
364011;Ownership
364011;Set Collection
364011;Solo / Solitaire Game
364011;Track Movement
364011;Variable Set-up
332772;Deck, Bag, and Pool Building
332772;Scenario / Mission / Campaign Game
332772;Tech Trees / Tech Tracks
332772;Variable Player Powers
269144;End Game Bonuses
269144;Memory
269144;Open Drafting
269144;Set Collection
269144;Simultaneous Action Selection
157969;Betting and Bluffing
157969;Bribery
157969;Hand Management
157969;Negotiation
157969;Open Drafting
157969;Role Playing
157969;Set Collection
205398;Action Drafting
205398;Income
205398;Lose a Turn
205398;Open Drafting
205398;Set Collection
205398;Take That
205398;Turn Order: Role Order
205398;Variable Player Powers
205398;Variable Set-up
136063;Action Points
136063;Bias
136063;Cooperative Game
136063;Grid Movement
136063;Hand Management
136063;Map Reduction
136063;Modular Board
136063;Pick-up and Deliver
136063;Set Collection
136063;Solo / Solitaire Game
136063;Square Grid
136063;Variable Player Powers
712;Dice Rolling
712;Grid Movement
712;Variable Player Powers
478;Action Drafting
478;Closed Drafting
478;Income
478;Lose a Turn
478;Set Collection
478;Take That
478;Turn Order: Role Order
478;Variable Player Powers
146791;Cooperative Game
146791;Dice Rolling
146791;Grid Movement
146791;Modular Board
146791;Role Playing
146791;Variable Player Powers
162082;Area Majority / Influence
162082;End Game Bonuses
162082;Grid Movement
162082;Hand Management
162082;Hexagon Grid
162082;Modular Board
162082;Network and Route Building
162082;Victory Points as a Resource
83330;Area Movement
83330;Dice Rolling
83330;Hand Management
83330;Modular Board
83330;Pick-up and Deliver
83330;Role Playing
83330;Scenario / Mission / Campaign Game
83330;Team-Based Game
83330;Variable Player Powers
144189;Area Majority / Influence
144189;Dice Rolling
144189;Simulation
144189;Solo / Solitaire Game
144189;Variable Phase Order
144189;Variable Player Powers
20437;Area Majority / Influence
20437;Catch the Leader
20437;Dice Rolling
20437;Random Production
20437;Tile Placement
20437;Trading
17226;Dice Rolling
17226;Grid Movement
17226;Modular Board
17226;Role Playing
17226;Team-Based Game
17226;Variable Player Powers
98778;Communication Limits
98778;Cooperative Game
98778;Hand Management
98778;Memory
98778;Set Collection
15062;Communication Limits
15062;Cooperative Game
15062;Dice Rolling
15062;Hand Management
15062;Player Elimination
15062;Semi-Cooperative Game
15062;Set Collection
15062;Team-Based Game
15062;Traitor Game
15062;Variable Player Powers
232414;Hand Management
232414;Hidden Victory Points
232414;Open Drafting
232414;Take That
232414;Victory Points as a Resource
12942;Auction/Bidding
12942;Closed Economy Auction
12942;Increase Value of Unchosen Resources
12942;Push Your Luck
12942;Set Collection
240196;Cooperative Game
240196;Dice Rolling
240196;Grid Movement
240196;Legacy Game
240196;Modular Board
240196;Player Elimination
240196;Role Playing
240196;Storytelling
240196;Tile Placement
240196;Traitor Game
128996;Area Majority / Influence
128996;Area Movement
128996;Campaign / Battle Card Driven
128996;Command Cards
128996;Dice Rolling
128996;Die Icon Resolution
128996;Team-Based Game
128996;Turn Order: Random
128996;Variable Player Powers
336382;Cooperative Game
336382;Hand Management
336382;Modular Board
336382;Solo / Solitaire Game
336382;Team-Based Game
336382;Variable Player Powers
62227;Action Points
62227;Action/Event
62227;Area Majority / Influence
62227;Campaign / Battle Card Driven
62227;Command Cards
62227;Dice Rolling
62227;Events
62227;Hand Management
62227;Point to Point Movement
62227;Scenario / Mission / Campaign Game
62227;Simulation
62227;Solo / Solitaire Game
62227;Stat Check Resolution
62227;Sudden Death Ending
62227;Tug of War
62227;Variable Player Powers
43570;Deck, Bag, and Pool Building
43570;Hand Management
43570;Push Your Luck
43570;Solo / Solitaire Game
256952;Area Movement
256952;Cooperative Game
256952;Dice Rolling
256952;Legacy Game
256952;Variable Player Powers
177639;Action Points
177639;Action Retrieval
177639;Grid Movement
177639;Hand Management
177639;Modular Board
177639;Simultaneous Action Selection
177639;Take That
177639;Variable Player Powers
193042;Bingo
193042;Hand Management
193042;I Cut, You Choose
193042;Score-and-Reset Game
193042;Stacking and Balancing
216600;Dice Rolling
216600;Hand Management
216600;Open Drafting
216600;Set Collection
216600;Simultaneous Action Selection
216600;Solo / Solitaire Game
216600;Worker Placement with Dice Workers
17405;Hexagon Grid
17405;Investment
17405;Market
17405;Network and Route Building
17405;Ownership
17405;Stock Holding
17405;Tile Placement
17405;Victory Points as a Resource
13;Dice Rolling
13;Hexagon Grid
13;Income
13;Modular Board
13;Negotiation
13;Network and Route Building
13;Race
13;Random Production
13;Trading
13;Variable Set-up
180974;Pattern Recognition
180974;Set Collection
180974;Take That
180974;Variable Set-up
191862;Area Majority / Influence
191862;End Game Bonuses
191862;Modular Board
191862;Set Collection
191862;Worker Placement
175095;Action Points
175095;Campaign / Battle Card Driven
175095;Cooperative Game
175095;Dice Rolling
175095;Move Through Deck
175095;Point to Point Movement
175095;Ratio / Combat Results Table
175095;Solo / Solitaire Game
11;Hand Management
11;Negotiation
11;Set Collection
11;Trading
245654;Bingo
245654;Connections
245654;Crayon Rail System
245654;Dice Rolling
245654;Line Drawing
245654;Network and Route Building
245654;Paper-and-Pencil
245654;Simultaneous Action Selection
245654;Solo / Solitaire Game
262215;Area Majority / Influence
262215;Deck, Bag, and Pool Building
262215;Dice Rolling
262215;Hand Management
262215;Network and Route Building
262215;Open Drafting
262215;Solo / Solitaire Game
262215;Victory Points as a Resource
119506;Cooperative Game
119506;Pick-up and Deliver
119506;Point to Point Movement
119506;Push Your Luck
119506;Solo / Solitaire Game
119506;Variable Player Powers
315767;Bingo
315767;Grid Coverage
315767;Line Drawing
315767;Paper-and-Pencil
315767;Solo / Solitaire Game
315767;Square Grid
21790;Hand Management
21790;Network and Route Building
21790;Open Drafting
21790;Set Collection
247367;Card Play Conflict Resolution
247367;Hand Management
303057;Auction/Bidding
303057;Auction: Fixed Placement
303057;Connections
303057;Constrained Bidding
303057;Events
303057;Income
303057;Stock Holding
303057;Turn Order: Claim Action
303057;Turn Order: Progressive
303057;Worker Placement
97786;Area Majority / Influence
97786;Area Movement
97786;Dice Rolling
97786;King of the Hill
97786;Variable Player Powers
144797;Area Majority / Influence
144797;Modular Board
144797;Take That
144797;Variable Player Powers
144797;Worker Placement
144797;Worker Placement, Different Worker Types
206941;Open Drafting
206941;Set Collection
206941;Variable Set-up
156009;Contracts
156009;Events
156009;Market
156009;Move Through Deck
156009;Open Drafting
156009;Push Your Luck
156009;Race
156009;Set Collection
206480;Area Majority / Influence
206480;Campaign / Battle Card Driven
206480;Events
206480;Open Drafting
206480;Point to Point Movement
206480;Secret Unit Deployment
206480;Simulation
65781;Hand Management
65781;Open Drafting
105551;Area Majority / Influence
105551;Auction/Bidding
105551;Commodity Speculation
105551;Grid Movement
105551;Hexagon Grid
105551;Map Addition
105551;Market
105551;Modular Board
105551;Semi-Cooperative Game
105551;Tile Placement
105551;Trading
105551;Traitor Game
105551;Worker Placement
322708;Cooperative Game
322708;Dice Rolling
322708;Grid Movement
322708;Modular Board
322708;Movement Points
322708;Role Playing
322708;Scenario / Mission / Campaign Game
322708;Solo / Solitaire Game
322708;Square Grid
322708;Variable Player Powers
142379;Area Movement
142379;Enclosure
142379;Hexagon Grid
142379;Modular Board
142379;Open Drafting
142379;Tile Placement
95527;Area Majority / Influence
95527;Dice Rolling
95527;Turn Order: Pass Order
95527;Turn Order: Stat-Based
95527;Worker Placement
95527;Worker Placement with Dice Workers
9674;Hand Management
9674;Highest-Lowest Scoring
9674;Pattern Building
9674;Team-Based Game
9674;Tile Placement
239942;Action Queue
239942;Area Majority / Influence
239942;Area Movement
239942;Campaign / Battle Card Driven
239942;Deck, Bag, and Pool Building
239942;Hand Management
239942;Modular Board
239942;Variable Player Powers
171668;Communication Limits
171668;Cooperative Game
171668;Hand Management
171668;Move Through Deck
171668;Push Your Luck
171668;Variable Player Powers
